cid,boro,x,y
4217202,queens,-8213410.29,4978737.62
346899,queens,-8214401.21,4976682.34
3178614,queens,-8209403.65,4972420.50
3834035,staten island,-8254264.55,4946277.06
4373777,,-8230690.42,4975368.85
4022499,brooklyn,-8236726.16,4965961.78
4600826,bronx,-8223217.54,4983737.21
323422,queens,-8208325.61,4967603.48
3817644,,-8228393.45,4987062.09
3915356,staten island,-8248550.52,4952776.28
3651405,,-8255719.49,4954573.06
4014187,,-8231249.24,4979383.08
267363,queens,-8222455.01,4970876.12
3158823,brooklyn,-8229411.78,4959169.53
3487318,brooklyn,-8228868.12,4967914.42
4214217,bronx,-8224663.58,4988164.65
3621925,,-8257316.37,4953650.81
4245285,manhattan,-8234134.64,4976851.60
3451720,queens,-8215879.36,4963327.37
3230678,,-8263746.07,4941523.42
4261028,queens,-8222931.45,4974901.58
4571093,,-8233452.25,4967978.14
1021867,queens,-8223593.53,4971686.54
4396183,bronx,-8217993.32,4993021.42
298081,staten island,-8248875.51,4952203.45
3145601,brooklyn,-8231041.74,4967656.37
4114380,brooklyn,-8238631.95,4955280.13
4356780,bronx,-8219578.50,4988518.66
4363741,,-8227570.13,4967824.85
3798394,,-8259237.19,4943389.72
4401834,,-8233112.17,4985911.40
3981423,queens,-8225205.15,4971099.67
23368,manhattan,-8235196.30,4972514.46
3832375,queens,-8224960.80,4974711.31
3507777,,-8216039.66,4965679.64
3952012,staten island,-8251944.65,4958457.31
4152364,manhattan,-8238296.32,4973060.23
4075437,queens,-8207278.81,4976415.86
134162,brooklyn,-8235885.59,4958758.95
3263360,queens,-8230528.61,4975497.10
3341937,manhattan,-8231090.24,4989366.20
4244062,brooklyn,-8232918.48,4970321.25
4595749,,-8207757.49,4974543.66
4044565,queens,-8223840.93,4973425.59
4192417,brooklyn,-8224351.88,4963716.59
168368,brooklyn,-8224915.13,4964670.12
3337681,queens,-8227976.43,4971581.83
3458665,brooklyn,-8229357.92,4969381.35
4201367,,-8232138.02,4970554.33
3636612,queens,-8219242.32,4974520.74
3670805,manhattan,-8233720.53,4983142.19
33839,manhattan,-8234547.89,4975510.50
3379579,brooklyn,-8228976.94,4961486.32
3733756,bronx,-8224782.25,4989650.96
3203217,queens,-8229771.75,4974410.42
225807,queens,-8209003.67,4967598.26
3131678,bronx,-8225550.87,4991963.89
3727558,brooklyn,-8225097.73,4963536.95
4019574,,-8231059.44,4976728.15
3911357,,-8225029.38,4963178.56
4196565,,-8235576.23,4958645.51
283352,queens,-8224867.31,4975485.25
3836171,,-8228368.85,4973918.20
3631639,queens,-8221449.79,4974438.31
3562215,,-8229184.26,4982629.86
3593926,brooklyn,-8232637.39,4956240.67
3243985,manhattan,-8236271.03,4972980.37
3868812,staten island,-8249406.56,4949785.76
2827143,queens,-8232040.54,4974666.87
4020459,bronx,-8220693.93,4996796.85
51351,manhattan,-8231900.60,4979678.53
3371748,bronx,-8222033.48,4986427.29
4148244,brooklyn,-8235515.67,4964635.83
4224767,queens,-8223758.55,4977408.16
3764566,brooklyn,-8228939.36,4964817.84
3771644,brooklyn,-8236573.65,4951901.11
122467,brooklyn,-8236872.07,4955903.98
3430443,staten island,-8252216.27,4947991.76
4094307,brooklyn,-8228734.53,4960123.38
173872,brooklyn,-8232059.02,4964796.91
3344229,,-8215583.65,4964512.45
3719418,,-8217604.81,4975746.05
3280447,brooklyn,-8232995.56,4953318.64
3996805,,-8229768.69,4984251.67
3636115,,-8227425.42,4952930.95
3617927,brooklyn,-8233183.97,4950864.77
266446,queens,-8222019.24,4970156.66
4053402,queens,-8223840.93,4973425.59
227359,queens,-8207798.85,4961697.26
3301625,brooklyn,-8234915.57,4958005.82
4164954,queens,-8230340.87,4974953.45
3864798,,-8235689.77,4970350.62
195992,brooklyn,-8231451.53,4970326.08
3172555,brooklyn,-8237492.81,4953118.94
3126810,manhattan,-8228709.20,4992907.85
3665926,,-8225016.46,4998568.30
3690866,staten island,-8252159.49,4950991.71
4394292,manhattan,-8232642.96,4984651.13
3921108,,-8231587.65,4971065.30
3616208,brooklyn,-8235389.21,4966309.12
3723953,,-8232401.40,4970256.63
4064133,queens,-8212286.41,4963041.34
3210060,brooklyn,-8228708.07,4962433.38
4266422,queens,-8217855.28,4963218.48
3631178,queens,-8223690.65,4977809.11
3323319,brooklyn,-8231326.30,4965263.01
4341194,,-8232401.40,4970256.63
79604,bronx,-8227109.79,4988736.28
4295986,bronx,-8221538.84,4994590.04
3621137,,-8218267.16,4974846.34
3205696,manhattan,-8233984.48,4983410.93
4590876,brooklyn,-8236664.93,4959779.79
3948432,,-8214944.27,4968675.46
3243363,manhattan,-8233149.92,4978632.16
1005661,queens,-8224847.11,4970347.43
4378952,queens,-8220499.12,4972739.69
4355958,,-8228173.48,4989521.32
3302239,brooklyn,-8233174.14,4961679.66
3225501,,-8223375.40,4992460.04
4207366,,-8231978.38,4976200.57
118295,brooklyn,-8233382.37,4954305.19
4186888,brooklyn,-8224036.85,4963186.92
193665,brooklyn,-8233339.44,4965323.74
3267184,brooklyn,-8235920.12,4967609.69
239594,queens,-8228385.31,4974499.54
4013826,manhattan,-8233040.37,4982996.61
238654,queens,-8226513.53,4974619.77
3370732,brooklyn,-8232095.52,4959167.42
3914954,manhattan,-8234341.70,4975885.65
303695,staten island,-8260205.24,4943307.01
289859,staten island,-8248742.55,4960083.97
113076,bronx,-8224335.00,4994984.65
351295,bronx,-8222406.52,4987343.67
3489821,,-8230993.21,4975678.16
4348192,queens,-8213499.35,4968257.56
3828852,bronx,-8222328.10,4995287.50
2977217,brooklyn,-8232408.84,4965068.25
4518168,queens,-8216872.33,4971121.70
3747427,,-8232388.04,4978206.70
180252,brooklyn,-8230797.03,4965113.99
4315040,,-8225992.73,4971998.30
3329304,,-8231961.86,4978310.64
3286370,bronx,-8222114.80,4993994.54
4606619,staten island,-8250697.87,4958643.61
3844059,bronx,-8219883.52,4994749.50
3220527,brooklyn,-8236197.86,4954403.81
3392990,brooklyn,-8231479.56,4968531.61
4217354,brooklyn,-8231407.31,4969955.56
3701391,,-8209176.81,4977793.38
316348,queens,-8212096.52,4977399.83
3864438,,-8222640.90,4978222.28
4181555,brooklyn,-8224308.47,4965454.60
4293951,brooklyn,-8230503.40,4964928.81
4208046,,-8232076.90,4978124.68
4396696,,-8233134.99,4968975.17
4065704,brooklyn,-8233133.43,4963929.26
59803,manhattan,-8230855.64,4983630.04
4259902,,-8238690.39,4959251.51
3197396,bronx,-8223175.23,4986255.03
3937451,manhattan,-8228567.55,4991974.10
4030828,,-8237650.11,4973027.62
3548815,staten island,-8247713.39,4958409.34
1009925,queens,-8226688.57,4975082.15
3383674,queens,-8221304.60,4967202.79
3709008,,-8227517.81,4992108.05
4441401,,-8222213.44,4977078.51
3369161,manhattan,-8235123.10,4979104.93
79132,bronx,-8225983.92,4987893.38
3453698,brooklyn,-8230277.42,4967001.92
3197077,brooklyn,-8230788.92,4965224.38
2968441,,-8223895.60,4959758.46
3876673,,-8220267.57,4987064.59
199819,brooklyn,-8231638.67,4970302.40
3758163,manhattan,-8236425.60,4976743.87
3679958,bronx,-8220935.49,4993370.75
3326312,,-8214104.22,4969519.15
1009231,staten island,-8247873.72,4949365.83
3962443,queens,-8216972.07,4974503.84
3933020,,-8230150.52,4968657.40
4615762,brooklyn,-8238551.80,4961418.50
3314428,queens,-8226994.72,4969532.55
3342590,queens,-8213035.32,4963148.69
2428,manhattan,-8238387.67,4971193.14
3218293,manhattan,-8235656.13,4978680.61
4177648,bronx,-8226964.55,4995708.33
235958,queens,-8213163.69,4970547.95
4517034,bronx,-8219132.67,4993586.42
3891807,bronx,-8219948.09,4987023.10
3245440,,-8219685.39,4976998.47
219203,queens,-8225991.59,4971998.55
4455121,brooklyn,-8227026.89,4962084.68
220023,queens,-8210163.50,4962714.81
4186890,brooklyn,-8223311.05,4964978.57
4196102,queens,-8214259.66,4964233.37
4320395,,-8230521.21,4984661.43
3738221,brooklyn,-8233305.31,4972745.27
4114347,,-8221168.15,4975856.70
3263395,queens,-8224599.05,4974491.56
3373339,brooklyn,-8234640.22,4954840.14
3742970,,-8217283.10,4968784.13
120452,brooklyn,-8232188.34,4953118.23
3565460,,-8232966.90,4967364.26
333033,brooklyn,-8239509.05,4959224.38
4448508,bronx,-8221729.87,4997298.59
3553938,manhattan,-8234242.62,4982568.10
165995,brooklyn,-8225439.15,4964756.20
3833807,queens,-8209570.88,4967389.37
327386,queens,-8210171.46,4971317.59
281207,queens,-8223577.74,4976536.20
3475129,brooklyn,-8233614.78,4969311.75
4025656,manhattan,-8236673.28,4971052.96
4541509,brooklyn,-8230940.89,4962393.14
3505453,brooklyn,-8232557.24,4964191.83
4175843,,-8222378.19,4964551.14
4452,manhattan,-8239383.69,4969331.06
4213555,,-8226181.98,4961977.71
4185339,manhattan,-8232244.99,4984652.31
3745397,,-8229243.26,4959743.40
3216792,brooklyn,-8226290.06,4963634.87
3611834,,-8220669.44,4973930.40
4035720,brooklyn,-8235856.20,4963498.79
3313673,brooklyn,-8232232.93,4959498.48
3807666,brooklyn,-8233298.19,4965840.38
4502045,brooklyn,-8233606.99,4969143.46
3918606,brooklyn,-8234455.80,4957762.04
3977540,,-8219820.62,4993229.73
4508410,,-8237569.29,4966970.35
4187356,,-8223323.96,4965386.79
2960198,,-8225892.77,4957158.32
4319322,,-8227043.59,4962550.45
3695311,,-8236300.47,4953281.05
323107,staten island,-8253432.75,4949464.18
4480678,brooklyn,-8234702.93,4958013.74
4267488,bronx,-8221503.22,4993110.49
3163863,brooklyn,-8238877.53,4961005.60
100703,bronx,-8226294.68,4989804.44
3953004,staten island,-8256220.43,4947726.25
3561796,brooklyn,-8238109.42,4962000.16
339878,bronx,-8227125.06,4989872.04
190744,brooklyn,-8236097.01,4965993.42
4122502,manhattan,-8238285.75,4971962.46
4132200,,-8229494.85,4990788.40
3674247,manhattan,-8236337.65,4975411.46
3340080,brooklyn,-8227281.02,4961548.28
3743088,,-8226230.29,4964985.61
3461217,,-8220896.53,4987947.48
4003931,brooklyn,-8224794.94,4962182.41
4475372,,-8215304.95,4980385.68
3724418,bronx,-8228298.16,4985149.45
4470592,,-8226132.46,4999105.39
4170974,,-8218307.24,4970701.64
3585333,brooklyn,-8232039.61,4968943.16
4421498,,-8240726.98,4954196.67
1014114,queens,-8211388.87,4963025.95
13368,manhattan,-8235561.67,4971233.25
3609122,,-8227071.42,4989103.11
3586072,queens,-8219910.24,4962690.16
4381380,,-8222654.26,4961126.36
3491841,bronx,-8221806.01,4996535.75
4144520,queens,-8218097.96,4977151.99
3149365,manhattan,-8230658.89,4987175.85
3820935,,-8217993.76,4977689.33
3388301,manhattan,-8231269.73,4983730.84
3464510,,-8225467.31,4962111.54
3643973,brooklyn,-8236093.20,4964876.99
4221713,,-8236175.13,4968185.32
3878700,manhattan,-8236561.41,4971008.60
2874867,,-8230401.69,4991890.11
4090323,brooklyn,-8236851.95,4963516.40
3553200,manhattan,-8238350.31,4971508.58
123190,brooklyn,-8236549.24,4956325.00
3543708,manhattan,-8229996.90,4989881.26
2929666,,-8223375.40,4992460.04
4083395,,-8230237.35,4974823.42
4184463,brooklyn,-8223079.50,4962780.56
4486758,,-8234395.13,4982291.65
2957341,,-8241590.59,4955012.59
3975207,brooklyn,-8235616.75,4961622.90
3789116,,-8217752.87,4964740.04
3939284,brooklyn,-8236441.18,4959066.08
4360303,queens,-8221590.49,4973441.75
227220,queens,-8209610.77,4972041.69
243218,queens,-8228471.02,4973934.23
4517024,brooklyn,-8231702.31,4960945.45
4036763,,-8237672.93,4964375.00
3821419,brooklyn,-8240005.07,4956227.91
4309245,queens,-8212540.44,4964055.77
4096055,brooklyn,-8232283.40,4960112.08
3322994,manhattan,-8232041.73,4987334.62
3293343,,-8219060.32,4963191.90
176096,brooklyn,-8236922.03,4963560.50
4211019,brooklyn,-8239679.47,4960039.46
4586902,manhattan,-8237852.71,4971040.18
2824962,bronx,-8227578.69,4984618.23
3766128,manhattan,-8237637.87,4970837.93
113894,brooklyn,-8238073.13,4950632.37
4006714,brooklyn,-8239902.10,4960750.74
347471,queens,-8229228.56,4975889.71
3797292,bronx,-8218385.16,4988201.13
3169796,bronx,-8228507.23,4986786.42
236185,queens,-8217359.68,4969563.96
4274946,,-8232871.83,4969989.34
3437387,manhattan,-8234950.06,4976223.64
4277224,manhattan,-8235934.68,4977854.53
3573715,queens,-8216603.49,4977697.56
3841047,queens,-8212835.88,4952573.10
4281931,manhattan,-8235616.75,4976715.22
3329615,brooklyn,-8233483.79,4965636.47
3661309,,-8235104.23,4977640.82
175604,brooklyn,-8231450.31,4964638.21
2984178,,-8237581.67,4967178.29
3386507,queens,-8222756.04,4977317.13
4041028,manhattan,-8232905.67,4977268.54
4549273,,-8218179.78,4987977.79
4583157,,-8231956.12,4967297.02
954215,queens,-8223152.93,4976870.38
4624258,queens,-8209995.01,4974479.16
166440,brooklyn,-8226566.98,4963964.72
3134859,brooklyn,-8228368.36,4964416.19
4187984,brooklyn,-8228860.32,4956351.10
4155704,,-8256413.01,4958783.70
3735102,bronx,-8226065.09,4985268.30
283142,queens,-8225488.15,4975398.53
3660320,,-8256818.66,4947906.92
44815,manhattan,-8235954.23,4977023.02
3926649,,-8230001.35,4984697.17
352352,bronx,-8222015.13,4987085.43
4153027,bronx,-8226748.59,4993257.25
3471945,manhattan,-8235893.49,4977709.90
4600173,,-8230065.91,4967474.53
3982377,brooklyn,-8225578.63,4965387.37
207501,queens,-8218107.66,4966983.30
147757,brooklyn,-8233740.10,4956975.60
78941,bronx,-8225148.56,4988383.41
4360033,manhattan,-8237784.81,4970976.29
3564831,queens,-8211838.02,4969096.47
3688683,bronx,-8225939.30,4986457.45
3686920,,-8222363.72,4987859.94
4559615,,-8221017.87,4994980.21
237809,queens,-8217583.07,4970086.03
49542,manhattan,-8233520.59,4977371.63
4178603,,-8229021.74,4989486.00
300384,staten island,-8252514.93,4947475.05
4251263,queens,-8220875.38,4966022.85
4511052,bronx,-8223683.97,4986400.08
166232,brooklyn,-8225466.52,4962111.65
4372220,,-8227399.81,4988354.89
3171542,brooklyn,-8237500.65,4964740.10
3841498,brooklyn,-8234448.12,4964711.42
996695,manhattan,-8230929.83,4983920.74
3355686,queens,-8210185.96,4953852.80
3123425,,-8248093.25,4955018.62
3965587,manhattan,-8238118.77,4975924.89
4151351,brooklyn,-8233889.29,4955754.23
4410508,brooklyn,-8231682.27,4957910.18
249154,queens,-8218266.40,4977645.25
3351659,queens,-8213956.51,4970659.56
3324614,manhattan,-8232674.00,4983536.29
3787889,bronx,-8226733.01,4988136.54
359045,manhattan,-8234602.27,4981544.05
4012878,,-8259734.34,4947843.62
3253306,manhattan,-8236277.74,4973819.11
3936575,bronx,-8227149.34,4986318.29
4616606,queens,-8215725.74,4968138.34
4188629,brooklyn,-8235945.81,4955841.78
3148693,manhattan,-8234501.18,4982099.75
4566978,bronx,-8226255.45,4986073.07
4565981,manhattan,-8237139.15,4976950.65
3126530,queens,-8210714.57,4969954.94
3375248,bronx,-8222033.48,4986427.29
7204,manhattan,-8237250.37,4970989.17
3166427,bronx,-8222864.47,4988820.81
151951,brooklyn,-8232687.66,4956591.48
3554877,,-8227584.05,4988347.09
3879999,,-8223334.42,4988243.51
3871379,manhattan,-8230048.10,4983030.43
4371501,bronx,-8222666.51,4997785.48
3792975,,-8212039.28,4963382.26
281541,queens,-8223497.71,4977139.53
8850,manhattan,-8237133.52,4970729.54
3525018,manhattan,-8237261.61,4971301.18
1002819,manhattan,-8230016.25,4990592.10
3273187,brooklyn,-8233640.86,4967256.40
4273657,,-8226010.55,4962433.35
3514696,,-8227967.54,4989539.27
4011679,staten island,-8245723.00,4952628.95
4213770,,-8204482.47,4975865.96
4410548,queens,-8222057.59,4975993.81
4044101,,-8256299.47,4956910.32
4457079,staten island,-8246013.54,4959714.80
3759864,,-8223422.37,4988228.80
116602,brooklyn,-8231701.48,4953506.27
3627480,,-8218267.16,4977644.79
3515132,manhattan,-8235820.02,4970558.29
4485893,bronx,-8226925.59,4985474.82
4318970,queens,-8227363.08,4969082.08
3275310,bronx,-8222453.61,4996921.86
3993929,manhattan,-8235025.20,4971580.85
3108408,,-8258941.39,4953066.56
3842032,,-8225569.72,4964352.99
4144099,manhattan,-8236398.88,4977869.67
4263315,bronx,-8225094.39,4986189.13
3712887,bronx,-8218004.00,4986985.00
4575236,bronx,-8219240.09,4996031.54
4592917,bronx,-8221994.81,4993376.94
3315782,brooklyn,-8239037.62,4958305.24
3734386,,-8236007.04,4972245.37
283365,queens,-8222011.31,4975877.56
3686505,,-8236550.27,4956324.71
3378777,staten island,-8259661.01,4943119.31
60717,manhattan,-8230519.75,4983812.26
4179241,,-8226230.96,4984839.40
53080,manhattan,-8235174.39,4979758.98
4302629,brooklyn,-8230856.28,4971549.12
3841253,,-8226647.29,4967776.40
4580302,brooklyn,-8232069.22,4961461.93
3240476,manhattan,-8234392.31,4975793.19
49866,manhattan,-8233053.95,4977592.48
3979237,manhattan,-8236978.85,4971176.04
3466250,queens,-8224819.43,4975137.86
4347489,,-8230881.89,4963939.38
4117089,brooklyn,-8236686.08,4966630.48
3128633,,-8236160.51,4980190.75
3928762,,-8255916.53,4951606.47
3195342,,-8217297.17,4968857.62
128146,brooklyn,-8229695.35,4958679.75
3250848,manhattan,-8234565.80,4977342.17
4537739,manhattan,-8235820.02,4976346.94
3997334,queens,-8220364.98,4972679.60
3876724,bronx,-8228658.84,4983512.20
4316220,,-8223457.99,4988893.28
3761385,queens,-8219544.55,4977836.30
4187502,bronx,-8227466.60,4989950.72
3633653,,-8231788.03,4981945.21
187565,brooklyn,-8227638.38,4965980.74
4370245,brooklyn,-8231532.44,4951566.89
4216210,queens,-8225691.06,4976104.17
4111635,,-8253938.38,4945891.32
4127606,brooklyn,-8230978.73,4953733.64
4349624,brooklyn,-8233200.67,4951098.56
3476110,,-8231736.82,4982037.85
3369872,manhattan,-8236368.75,4978345.88
3127463,brooklyn,-8231677.43,4970613.23
3500596,queens,-8218681.27,4977283.68
4357286,queens,-8222667.62,4971170.17
4195198,brooklyn,-8231720.12,4962370.69
103728,bronx,-8222593.34,4990895.69
3491782,bronx,-8227572.36,4989220.98
4406863,,-8224956.35,4964899.01
4485541,brooklyn,-8234617.10,4950104.96
4288524,,-8221768.16,4987625.86
3179740,,-8228698.94,4959690.77
4172179,brooklyn,-8224065.79,4965640.30
3534900,brooklyn,-8238481.67,4960022.15
3530286,queens,-8217796.73,4966496.15
4299420,queens,-8211227.32,4968217.19
80461,bronx,-8227424.60,4986609.70
3515181,manhattan,-8236944.35,4978053.83
3466727,,-8237480.91,4957749.57
3391221,bronx,-8228721.30,4987585.34
3565253,manhattan,-8236969.95,4975760.01
4486528,,-8207245.42,4967284.54
3870748,brooklyn,-8236817.44,4968569.30
4307417,,-8231392.84,4979988.30
3961229,,-8219765.52,4969645.10
4078505,brooklyn,-8230061.46,4969124.66
322060,brooklyn,-8229361.12,4961211.98
4145770,brooklyn,-8228582.03,4958226.28
47373,manhattan,-8233113.59,4978107.28
4377227,,-8230344.21,4984979.13
4611091,brooklyn,-8231387.28,4961014.99
3800489,brooklyn,-8235629.66,4951251.15
3696059,queens,-8221252.75,4965379.01
3080109,,-8209532.99,4975796.03
4238475,manhattan,-8236464.56,4977065.58
4306202,queens,-8211355.33,4977167.13
4185254,,-8210828.24,4963398.99
218407,queens,-8228043.83,4969609.43
2821143,queens,-8222142.75,4965953.37
4445191,brooklyn,-8228432.86,4956385.57
4218044,,-8217441.17,4993709.64
4137686,queens,-8217808.53,4972110.97
4237617,,-8229343.01,4989602.69
4290349,brooklyn,-8235300.16,4967005.59
4619648,brooklyn,-8240703.60,4956010.14
4358845,brooklyn,-8225785.68,4964926.90
3786501,brooklyn,-8237096.85,4960258.36
4157629,brooklyn,-8223193.05,4963474.72
2809487,brooklyn,-8231793.30,4966221.46
4405404,brooklyn,-8225716.66,4959422.56
4136477,,-8237754.75,4966041.06
3485097,,-8211190.58,4965498.79
4320595,queens,-8224182.68,4971874.47
1033926,bronx,-8222872.53,4997348.54
302910,staten island,-8259479.22,4944019.04
301318,staten island,-8264155.87,4939678.41
4530982,,-8231092.28,4967977.56
3823140,,-8228012.07,4983513.38
4492433,staten island,-8245323.36,4954164.27
3956762,brooklyn,-8232330.15,4960675.77
4525980,,-8217459.54,4993501.04
3450782,,-8233461.16,4962778.80
4324868,bronx,-8222680.98,4989324.28
74583,bronx,-8229043.78,4985443.60
4486285,brooklyn,-8233014.77,4963698.39
4427957,brooklyn,-8224300.68,4962587.43
4303004,brooklyn,-8232114.19,4964028.62
3654479,,-8244668.80,4953842.14
3225039,brooklyn,-8236871.95,4967489.72
4255540,manhattan,-8236068.26,4979747.50
3888600,queens,-8218480.89,4977793.68
3163011,brooklyn,-8230391.19,4957102.50
4109739,queens,-8223640.55,4970131.35
3351394,,-8234901.87,4982575.92
4416550,brooklyn,-8237040.08,4962353.37
3375459,brooklyn,-8230682.96,4967489.68
4509558,queens,-8219158.83,4976591.92
3537967,,-8211121.56,4977216.96
4304472,brooklyn,-8229500.41,4961603.24
4422535,queens,-8222075.40,4968888.24
3559456,,-8220816.38,4979739.86
4084108,,-8227267.34,4978970.31
3227200,brooklyn,-8232462.63,4972637.57
994526,brooklyn,-8226119.13,4957833.50
4457133,,-8229612.18,4959032.34
3294728,brooklyn,-8231605.94,4971927.06
109410,bronx,-8227667.59,4995652.64
