cid,boro,zipcode,x,y
4303589,brooklyn,11212,-8228839.17,4962408.40
3311751,bronx,10472,-8224745.55,4986253.65
3495394,manhattan,10023,-8235661.94,4978921.50
3396301,queens,11368,-8221077.41,4975971.59
4573885,queens,11432,-8213826.63,4969479.74
256022,queens,11373,-8222889.47,4974374.99
4376028,brooklyn,11249,-8233437.78,4970814.73
4082910,brooklyn,11233,-8228147.88,4966035.77
4621883,bronx,10468,-8225740.04,4993390.92
4041992,queens,11412,-8210629.53,4967759.07
4088706,queens,11429,-8208468.82,4968468.72
3987605,manhattan,10029,-8231950.55,4981533.51
3774545,queens,11373,-8223367.82,4973180.69
3639497,manhattan,10025,-8233411.06,4982590.74
4597881,manhattan,10014,-8238393.73,4973705.61
1021849,queens,11419,-8218865.96,4967181.86
3244711,manhattan,10019,-8235918.05,4977122.66
4427447,brooklyn,11212,-8228544.18,4963577.75
4135096,brooklyn,11211,-8231613.26,4970089.94
3305256,manhattan,10013,-8237701.35,4970898.47
4549563,queens,11101,-8230720.47,4975521.23
4550306,brooklyn,11228,-8238256.80,4956603.36
127322,brooklyn,11234,-8229234.35,4957001.32
2812381,manhattan,10019,-8237046.31,4978473.02
3621396,manhattan,10016,-8235461.57,4975295.82
3143168,bronx,10466,-8221323.36,4996444.30
154174,brooklyn,11225,-8232416.24,4961745.32
3998719,brooklyn,11204,-8236503.52,4956697.81
3259612,queens,11356,-8220594.75,4980193.05
190693,brooklyn,11201,-8236206.75,4967623.85
4474560,manhattan,10033,-8230563.51,4990174.11
3622875,bronx,10465,-8219870.16,4987128.58
3308698,brooklyn,11234,-8228687.43,4959559.89
4213315,brooklyn,11235,-8232794.35,4951326.05
4363169,queens,11385,-8228751.23,4970213.74
4096296,brooklyn,11223,-8235967.52,4953582.04
4047223,bronx,10469,-8221910.65,4992522.26
4355789,manhattan,00083,-8233237.41,4980170.60
4309973,manhattan,10029,-8232177.64,4981539.39
3399241,manhattan,10019,-8235412.95,4977083.02
4615963,brooklyn,11233,-8229066.93,4965864.46
4502734,bronx,10459,-8226066.20,4986917.91
3188176,brooklyn,11236,-8227826.56,4960850.50
3937868,queens,11101,-8228963.85,4975967.94
360157,manhattan,10025,-8233515.19,4983512.47
4056965,brooklyn,11206,-8231080.59,4968222.77
4295109,brooklyn,11212,-8227415.84,4962243.61
3851976,manhattan,10075,-8232482.66,4978626.05
3446917,manhattan,10027,-8231023.26,4984329.62
4109841,bronx,10460,-8223388.53,4989311.48
10867,manhattan,10014,-8238603.51,4972986.07
286584,staten island,10303,-8253968.64,4958205.47
3163916,brooklyn,11233,-8228974.03,4964328.52
4226476,brooklyn,11215,-8236895.36,4963605.93
3330979,manhattan,10027,-8233133.14,4985387.83
3982347,queens,11434,-8211768.33,4961984.31
4196031,brooklyn,11211,-8233317.56,4969296.62
3883523,brooklyn,11218,-8235253.40,4958277.77
4391598,bronx,10475,-8218293.88,4993111.22
3865928,brooklyn,11201,-8235876.79,4967606.67
4543308,manhattan,10024,-8234883.82,4981033.61
4440180,brooklyn,11218,-8234667.19,4961535.00
3939076,staten island,10301,-8246639.16,4960429.58
3148680,manhattan,10023,-8235596.43,4979740.93
4137413,queens,11370,-8225663.23,4977849.97
4431414,bronx,10466,-8219068.11,4995303.85
4372764,brooklyn,11206,-8230432.60,4967748.94
4287212,manhattan,10026,-8232661.88,4983939.28
3295877,queens,11435,-8216063.69,4966226.25
4094080,queens,11385,-8227532.28,4968733.17
48874,manhattan,10065,-8234229.00,4977527.21
4189241,manhattan,10002,-8237007.80,4969566.68
4270981,brooklyn,11224,-8236703.90,4950329.21
4475898,queens,11369,-8223951.13,4976482.73
4592097,bronx,10461,-8218376.25,4987888.48
4509121,brooklyn,11201,-8235920.76,4967609.46
3157623,queens,11363,-8208197.48,4978574.87
4332243,queens,11415,-8218742.50,4969631.74
3968117,bronx,10475,-8218604.46,4992048.87
4324917,manhattan,10035,-8229984.65,4983144.25
3171117,queens,11412,-8211364.70,4967100.78
3211154,bronx,10461,-8219714.21,4989107.11
3461909,manhattan,10020,-8235155.44,4976698.76
3587949,brooklyn,11209,-8240561.12,4956670.82
337271,brooklyn,11213,-8230264.56,4963895.70
3253734,brooklyn,11216,-8232374.46,4964819.25
3789804,brooklyn,11212,-8229341.22,4962803.45
3672267,brooklyn,11203,-8229594.36,4961437.57
77180,bronx,10474,-8224660.46,4985438.34
351943,brooklyn,11226,-8232205.83,4959158.22
3819898,bronx,10474,-8225364.89,4985475.99
693762,brooklyn,11225,-8232160.16,4963374.09
4082839,queens,11432,-8215045.58,4968868.86
4133089,brooklyn,11220,-8240296.18,4960254.40
3836302,queens,11385,-8227096.58,4969125.84
45794,manhattan,00083,-8232719.45,4981109.06
3851989,queens,11435,-8215632.23,4967214.66
3249397,manhattan,10009,-8236054.67,4972153.37
3523623,brooklyn,11238,-8233614.78,4965945.64
4418051,queens,11434,-8211057.55,4965418.64
3261630,bronx,10458,-8225812.02,4991999.76
4139551,brooklyn,11206,-8230640.32,4967902.67
4440183,brooklyn,11232,-8236910.95,4962518.46
4566146,brooklyn,11220,-8240750.36,4959141.78
3598749,bronx,10458,-8224888.44,4990903.49
4453727,queens,11429,-8207393.47,4969839.54
128435,brooklyn,11234,-8230532.21,4956734.25
4599615,brooklyn,11213,-8230284.10,4963633.81
3944537,queens,11102,-8228540.84,4978692.78
3624022,queens,11355,-8217412.78,4975510.65
3257915,bronx,10475,-8219452.74,4994286.12
4350167,manhattan,10026,-8232871.83,4982918.23
206203,queens,11421,-8221006.93,4966380.63
4213044,manhattan,10033,-8229966.84,4990316.87
3207669,bronx,10466,-8218522.62,4995649.44
190753,brooklyn,11201,-8236400.67,4967461.06
122765,brooklyn,11214,-8237447.89,4954195.45
3593140,manhattan,10022,-8233779.53,4976904.21
4505525,bronx,10463,-8227310.76,4995494.09
3544128,queens,11373,-8223338.88,4974794.76
4269953,brooklyn,11235,-8233350.95,4950237.46
301893,staten island,10307,-8264419.34,4941460.90
3269745,brooklyn,11211,-8232789.20,4970159.55
3166698,queens,11357,-8217075.06,4981774.19
4598295,queens,11420,-8217277.53,4962924.96
3560676,bronx,10467,-8222864.66,4992986.83
3671901,brooklyn,11204,-8236139.06,4955853.51
39172,manhattan,10019,-8236778.74,4977602.01
3519300,queens,11367,-8218685.72,4970690.47
3178446,brooklyn,11238,-8233336.41,4963994.25
4408281,manhattan,10011,-8236787.94,4974591.56
4499325,brooklyn,11205,-8232774.99,4967484.22
4407484,bronx,10451,-8227480.41,4986425.97
4419064,queens,11414,-8219956.43,4962935.53
4152950,queens,11418,-8217432.27,4968538.76
310296,brooklyn,11212,-8228230.52,4961689.41
3397198,manhattan,10034,-8228407.49,4992747.98
4338717,queens,11378,-8227198.32,4970603.23
3885237,queens,11419,-8218163.63,4966422.75
3868305,bronx,10458,-8225535.21,4991361.07
4102358,queens,11367,-8220395.59,4973823.15
3487839,queens,11103,-8227769.39,4977645.97
4456700,bronx,10474,-8225825.75,4984883.52
4577268,brooklyn,11201,-8235756.01,4967953.48
175256,brooklyn,11216,-8232627.75,4963933.88
3930060,staten island,10312,-8256093.52,4945517.02
3444584,queens,11413,-8210626.19,4966114.75
336469,manhattan,10016,-8235919.72,4974464.69
4016187,brooklyn,11201,-8236283.11,4968188.70
4314700,bronx,10466,-8220337.70,4996528.98
71358,manhattan,10040,-8229814.57,4991215.24
4475532,queens,11103,-8228753.46,4976645.12
4441478,brooklyn,11236,-8225363.78,4958476.38
3901305,brooklyn,11212,-8227702.16,4961468.97
4489681,queens,11422,-8207785.32,4964345.36
3812287,queens,11421,-8221741.44,4967545.15
193226,brooklyn,11201,-8235579.88,4966713.80
5661,manhattan,10002,-8236778.08,4971312.46
3226704,brooklyn,11237,-8229827.63,4968823.83
4026695,brooklyn,11207,-8225944.87,4964655.35
338759,manhattan,10019,-8235103.79,4977641.25
3943039,bronx,10458,-8224710.89,4994183.70
4077138,brooklyn,11219,-8237641.21,4956914.28
146523,brooklyn,11236,-8226049.85,4961128.84
181587,brooklyn,11206,-8231435.64,4968147.89
3848677,manhattan,10032,-8230848.49,4987966.02
3658599,brooklyn,11217,-8236126.15,4966362.56
4506385,bronx,10470,-8222901.84,4997548.36
3654869,manhattan,10004,-8238749.95,4969008.80
3017485,queens,11422,-8208082.52,4964379.19
3332431,brooklyn,11235,-8230940.46,4951989.95
50483,manhattan,10065,-8234486.05,4977908.53
4470236,brooklyn,11221,-8228140.54,4966357.59
1005765,staten island,10310,-8250163.08,4957961.90
3184753,manhattan,10036,-8236298.20,4976975.08
3661645,queens,11102,-8228560.87,4978444.37
3383895,manhattan,10010,-8235662.29,4974083.94
3489459,brooklyn,11223,-8234772.50,4952069.69
141566,brooklyn,11220,-8240113.43,4958977.02
2815063,bronx,10460,-8224891.08,4989324.50
3914822,queens,11367,-8219699.84,4972289.15
3081,manhattan,10013,-8238745.18,4972020.79
3921631,queens,11378,-8229508.20,4972618.05
2881353,bronx,10455,-8226229.76,4984839.37
4366415,manhattan,10034,-8229084.08,4992745.71
3478800,manhattan,10013,-8238034.16,4971210.41
3492149,brooklyn,11212,-8226613.90,4961854.01
4169648,manhattan,10016,-8235842.28,4974897.18
106433,bronx,10469,-8219903.00,4992825.46
280696,queens,11372,-8223742.91,4976511.03
699,manhattan,10038,-8238320.10,4969647.60
4131613,manhattan,10026,-8231833.67,4983560.58
3245920,brooklyn,11221,-8229999.80,4967372.69
1037917,bronx,10466,-8222208.96,4996816.79
4047567,brooklyn,11209,-8240632.36,4957399.75
53658,manhattan,00083,-8234228.68,4980723.91
3976128,brooklyn,11237,-8228948.27,4969571.23
1038376,bronx,10467,-8223229.46,4993130.77
3344755,brooklyn,11206,-8232290.22,4968410.38
3585568,brooklyn,11201,-8235940.24,4968536.99
3470036,queens,11435,-8216889.03,4969770.08
55157,manhattan,10023,-8235969.82,4979816.86
4435572,queens,11355,-8218837.12,4975131.69
4089061,bronx,10460,-8225263.59,4989046.46
4167164,manhattan,10003,-8236437.84,4971656.35
4449485,bronx,10463,-8226226.06,4995456.69
4057532,queens,11361,-8212575.40,4979015.14
1028962,manhattan,10003,-8235762.47,4973308.52
3878902,queens,11385,-8224557.16,4968318.21
195676,brooklyn,11211,-8233316.81,4969296.78
3466095,brooklyn,11222,-8231493.03,4971093.79
4133038,brooklyn,11213,-8231209.17,4963700.30
3805846,bronx,10452,-8228789.08,4987433.42
4197080,brooklyn,11215,-8235648.14,4963244.01
1032381,brooklyn,11219,-8237008.97,4959519.69
3670630,brooklyn,11232,-8238394.84,4961156.73
4457905,bronx,10453,-8226724.55,4991432.45
4109304,brooklyn,11238,-8234199.21,4965866.36
3194806,queens,11385,-8222017.13,4969722.13
3206398,bronx,10467,-8224310.22,4993375.14
3297189,queens,11358,-8214150.11,4977171.85
4013390,bronx,10454,-8229517.11,4983990.32
3811078,brooklyn,11223,-8234043.80,4954897.85
4353314,brooklyn,11201,-8236487.27,4968404.84
3822939,queens,11433,-8214582.93,4968227.17
3763085,brooklyn,11232,-8237681.28,4962060.62
1020887,manhattan,10005,-8238604.74,4969269.89
4193439,manhattan,10010,-8235099.78,4973890.14
4534393,queens,11360,-8212690.05,4979741.33
4104080,manhattan,10034,-8228947.15,4992464.26
4188502,staten island,10310,-8251572.84,4957493.62
273856,queens,11101,-8231277.30,4976426.51
11274,manhattan,10014,-8237720.64,4973074.03
3385779,brooklyn,11207,-8227232.59,4966351.02
3562893,manhattan,10009,-8235885.70,4971472.74
3624070,brooklyn,11385,-8227739.34,4968122.92
245189,queens,11377,-8227577.55,4974792.74
240687,queens,11101,-8229444.11,4975176.41
3128155,manhattan,10065,-8233520.59,4977371.63
3960475,brooklyn,11219,-8236140.62,4958939.92
4030042,brooklyn,11234,-8228550.86,4957823.64
3451174,brooklyn,11211,-8232728.68,4970774.63
4417053,queens,11373,-8224297.34,4973910.42
3256496,bronx,10457,-8226418.42,4988912.81
1033500,brooklyn,11236,-8225975.12,4959201.04
4157616,brooklyn,11205,-8233844.10,4967582.15
4184759,queens,11413,-8208649.71,4963091.82
1008648,queens,11377,-8226192.44,4974383.80
3646000,manhattan,10027,-8231164.64,4984770.71
65610,manhattan,10031,-8231809.67,4986597.57
4418549,queens,11363,-8208929.68,4978905.78
364569,brooklyn,11219,-8235950.17,4958676.82
3592762,brooklyn,11215,-8237288.32,4963669.04
4276056,bronx,10461,-8221317.32,4989133.72
3707565,bronx,10460,-8225288.08,4989413.01
3412490,bronx,10461,-8220447.35,4988648.43
3543589,queens,11106,-8229543.83,4976957.41
4536905,queens,11368,-8221371.86,4976264.49
4010339,brooklyn,11208,-8222423.83,4965119.63
3706192,manhattan,10017,-8234853.21,4975551.06
3521065,brooklyn,11212,-8228142.87,4963751.23
4596361,manhattan,10029,-8231503.61,4982883.96
4222787,queens,11420,-8217261.95,4965806.18
4190994,queens,11378,-8225437.25,4971959.67
3972453,brooklyn,11210,-8231829.21,4958504.98
243325,queens,11101,-8232561.99,4975448.77
3876100,brooklyn,11233,-8227736.00,4964619.10
3749175,manhattan,10023,-8236010.37,4978994.56
352476,brooklyn,11207,-8225693.55,4962814.81
3935603,brooklyn,11206,-8230555.72,4969763.17
4013137,bronx,10461,-8218520.97,4988938.01
4434129,queens,11101,-8231447.39,4976191.75
4303120,manhattan,10033,-8230855.17,4989592.10
4396675,bronx,10466,-8220156.25,4998027.02
1023295,brooklyn,11223,-8234545.02,4954134.59
4298950,brooklyn,11212,-8229659.60,4962532.55
4441047,bronx,10468,-8226321.13,4991762.44
3959399,bronx,10453,-8229231.02,4989535.44
4014990,brooklyn,11208,-8222904.73,4965983.22
4108939,brooklyn,11221,-8229080.74,4968074.46
2823030,brooklyn,11218,-8235311.88,4959432.46
4180661,brooklyn,11206,-8230908.60,4968379.88
49198,manhattan,10021,-8232599.74,4977821.00
4056467,brooklyn,11211,-8232680.81,4969222.76
3898945,queens,11436,-8215802.55,4965110.67
1016379,bronx,10466,-8221483.88,4996767.51
3735905,brooklyn,11216,-8231713.44,4965683.60
1030598,queens,11691,-8210227.24,4954426.01
4158040,queens,11357,-8218086.82,4979466.43
3935694,queens,11428,-8209427.28,4970506.74
4189620,manhattan,10034,-8228805.33,4992708.61
4570900,manhattan,10036,-8236401.11,4976790.31
4112841,queens,11434,-8212351.64,4963903.86
4254389,bronx,10469,-8220991.15,4992138.22
4316351,manhattan,10035,-8230470.00,4983903.25
3853330,brooklyn,11219,-8236637.10,4958820.66
3790491,manhattan,10025,-8234133.53,4982392.52
3499208,brooklyn,11231,-8237790.93,4965942.70
3510334,manhattan,10016,-8234853.21,4974960.36
98020,bronx,10466,-8220606.92,4997463.27
2913691,bronx,10464,-8217432.70,4993920.80
3680043,manhattan,10029,-8230701.55,4981255.03
211741,queens,11432,-8215122.88,4968827.48
4481970,manhattan,10029,-8231026.60,4981884.34
4309642,queens,11413,-8209535.26,4963123.67
4070472,manhattan,10065,-8232711.98,4977192.85
210135,queens,11435,-8216260.73,4968451.18
3338598,manhattan,10002,-8236907.87,4970446.94
3973320,bronx,10456,-8227442.11,4987304.83
4212869,brooklyn,11222,-8231504.16,4971109.07
4045150,brooklyn,11249,-8233393.25,4970203.17
4122355,bronx,10470,-8220937.72,4998468.29
3214595,manhattan,10002,-8236505.59,4969674.16
3860629,bronx,10465,-8217798.51,4984978.24
129260,brooklyn,11234,-8230448.88,4956630.74
4068151,manhattan,10024,-8234953.40,4982229.30
3548532,queens,11367,-8218315.59,4970893.30
281825,queens,11368,-8222652.58,4976388.80
3880762,brooklyn,11221,-8229019.51,4966690.53
4230458,bronx,10466,-8220827.06,4996749.72
3622846,bronx,10471,-8224064.68,4995701.70
4021909,queens,11433,-8213772.08,4969357.12
3356858,brooklyn,11233,-8228368.36,4964416.19
4098918,queens,11377,-8226979.02,4975553.99
3417708,brooklyn,11225,-8233355.41,4962796.11
103645,bronx,10460,-8222884.63,4989059.94
4531549,queens,11101,-8231526.43,4975193.25
4305393,bronx,10475,-8218864.28,4992882.31
4315959,brooklyn,11238,-8233092.69,4964890.64
3122834,staten island,10305,-8246116.64,4954426.01
4453022,queens,11420,-8217520.21,4964687.94
3644896,manhattan,10032,-8230984.30,4989071.92
4156363,manhattan,10030,-8230861.85,4986068.51
4263120,brooklyn,11225,-8233296.41,4962802.28
4217120,bronx,10456,-8228078.30,4987782.40
3619229,queens,11364,-8211485.58,4975036.76
3841578,queens,11005,-8205073.58,4975944.43
3804549,brooklyn,11215,-8236453.43,4963137.03
4521787,bronx,10468,-8225237.43,4993950.35
80334,bronx,10460,-8225469.34,4987942.83
74931,bronx,10454,-8229002.40,4983576.91
3488786,bronx,10458,-8224854.38,4991482.94
3883929,queens,11385,-8226696.27,4967813.40
4404516,bronx,10474,-8225072.12,4985202.70
208211,queens,11418,-8219515.65,4967731.56
307126,queens,11354,-8217314.12,4977972.08
4409479,brooklyn,11219,-8237461.98,4959076.94
4278228,queens,11422,-8207560.90,4961170.52
4224313,queens,11373,-8223986.76,4972578.24
3661249,queens,11355,-8218296.10,4975030.15
101299,bronx,10458,-8225273.03,4991769.62
245956,queens,11355,-8219240.91,4975079.36
3669825,queens,11414,-8221052.93,4964040.36
4592946,bronx,10458,-8224614.04,4993634.56
3729238,queens,11413,-8210009.48,4963258.54
4156670,brooklyn,11210,-8232199.91,4959070.48
102104,bronx,10458,-8225273.03,4991769.62
3847272,queens,11414,-8219762.18,4962950.65
3953321,manhattan,10013,-8237307.69,4970620.86
122603,brooklyn,11204,-8235840.11,4955214.75
3601083,brooklyn,11214,-8238938.08,4953732.18
3408715,manhattan,10065,-8233087.13,4977609.96
3832914,queens,11370,-8225832.43,4977934.04
4413583,brooklyn,11226,-8232029.59,4960971.27
4547969,queens,11417,-8220794.78,4964590.77
3703284,bronx,10457,-8226649.52,4990900.69
3302885,queens,11378,-8227435.36,4970912.05
3898560,staten island,10314,-8254380.32,4956380.00
4063311,brooklyn,11211,-8232956.88,4969428.93
4021450,queens,11369,-8223932.21,4977879.66
1002678,queens,11368,-8222728.40,4976204.58
257120,queens,11373,-8223411.36,4974343.51
264243,queens,11375,-8220890.15,4969417.52
3186579,brooklyn,11234,-8229385.95,4958879.60
3450663,brooklyn,11201,-8236984.98,4966152.63
224827,queens,11422,-8208539.64,4963259.11
3195928,queens,11385,-8226587.99,4968451.90
58657,manhattan,10024,-8234704.44,4981359.26
4567716,queens,11378,-8228630.34,4972894.37
3257329,brooklyn,11217,-8235325.23,4965714.84
3310707,brooklyn,11221,-8228332.19,4967851.21
4008158,brooklyn,11236,-8228236.27,4960501.76
100982,bronx,10457,-8225750.05,4989011.37
4002958,queens,11426,-8206595.31,4975835.69
3147345,queens,11434,-8213790.90,4964137.93
4530203,manhattan,10030,-8230954.24,4985151.66
245568,queens,11358,-8216054.34,4976843.47
4437358,bronx,10470,-8222989.33,4997330.40
3754039,brooklyn,11232,-8237524.32,4962737.12
1016939,queens,11422,-8207932.93,4962334.87
3241534,queens,11370,-8226348.62,4978050.81
4171548,brooklyn,11220,-8238611.35,4959857.54
4318436,bronx,10465,-8219948.09,4987023.10
4041548,staten island,10304,-8246883.51,4956779.35
4348072,bronx,10455,-8227709.73,4985235.06
3587268,staten island,10310,-8249721.04,4959401.44
3668586,staten island,10314,-8257716.56,4955305.94
3615944,manhattan,10065,-8234029.44,4977614.37
3444359,bronx,10472,-8223887.68,4986403.61
4375808,brooklyn,11229,-8232150.93,4953679.40
3791951,queens,11385,-8227796.11,4969417.19
3785578,brooklyn,11207,-8225158.95,4961565.23
340980,brooklyn,11215,-8235311.64,4963774.56
4452382,queens,11414,-8221128.07,4964071.48
3312305,manhattan,10028,-8232697.96,4979871.83
3523081,manhattan,10016,-8234853.21,4974960.36
3874394,queens,11691,-8210258.28,4954220.72
169199,brooklyn,11207,-8225097.83,4961460.73
4014220,queens,11372,-8225796.81,4975039.70
3162319,bronx,10473,-8222489.74,4986588.31
4272356,staten island,10314,-8250649.33,4955195.08
4535867,brooklyn,11221,-8227986.47,4966915.59
263426,queens,11361,-8211660.91,4977100.97
353992,manhattan,10022,-8234362.23,4976858.84
4321596,queens,11354,-8218097.96,4977151.99
3165878,manhattan,10035,-8230552.27,4983331.14
362312,manhattan,10036,-8236032.24,4976708.00
3381840,manhattan,10012,-8237290.13,4971203.23
31829,manhattan,10017,-8235157.29,4975847.86
105077,bronx,10469,-8220732.38,4992672.61
2813894,manhattan,10036,-8237454.66,4977126.83
4621512,staten island,10305,-8244669.47,4952873.92
3354599,manhattan,10018,-8237557.94,4976936.44
